species,owner,countryof_origin,farm_name,lot_number,mill,ico_number,company,altitude,region,producer,numberof_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner1,variety,processing_method,moisture,category_one_defects,quakers,color,category_two_defects,expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,guo xing ka fei wang 國姓咖啡王咖啡莊園,,guo xin ka fei 國昕咖啡,,blossom valley宸嶧國際,650 m,nantou,Lin yu tang 林玉堂,35,60 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,0.11,0,0.0,Green,0,"December 26th, 2014",m,650.0,650.0,650.0,47.830941407315294,48.997181171270185,53.570342264468884,49.065160846663716,50.311177252127074,50.365319144770424,100.0,100.0,100.0,43.351437604814556,49.472178788040985
Arabica,jesus carlos cardenas valdivia,Mexico,finca huehuetecpan,,"cosautlan de carvajal, veracruz, méxico",1104387103,,1338,veracruz,MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ,150,1 kg,AMECAFE,2013,"July 19th, 2013",JESUS CARLOS CARDENAS VALDIVIA,Mundo Novo,Washed / Wet,0.12,0,0.0,Blue-Green,4,"July 19th, 2014",m,1338.0,1338.0,1338.0,50.880489189605086,52.07203828920501,50.90766054699463,46.167442201424855,47.14497441387748,47.440536443106716,100.0,100.0,100.0,48.024771563238424,49.472178788040985
Arabica,saul m. hernandez ramirez,Mexico,omicuatla,,comitla,842046,,533,"calnali, hidalgo",FELIX DE LA CRUZ CASIMIRO,10,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Bourbon,Washed / Wet,0.16,3,0.0,None,8,"September 27th, 2013",m,533.0,533.0,533.0,50.880489189605086,52.07203828920501,53.570342264468884,38.70492587935448,47.14497441387748,47.440536443106716,100.0,100.0,100.0,52.99670568463786,49.472178788040985
Arabica,juan luis alvarado romero,Guatemala,finca medina,,finca medina,11-11711-19,"siembras vision, s.a. / ing. jorge bolaños",4563,antigua,"SIEMBRAS VISION, S.A.",275,69 kg,Asociacion Nacional Del Café,2012,"September 19th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,2,"September 19th, 2013",ft,1390.8024,1390.8024,1390.8024,47.830941407315294,48.997181171270185,48.20403928246845,51.933800269713245,55.91180052581991,45.1331456701516,100.0,100.0,100.0,45.753725592772824,49.472178788040985
Arabica,manuel herrera juarez,Mexico,los barreales 1112lbgr7230412,,finca los barreales,0,finca los barreales,1170,veracruz,MANUEL HERRERA JUAREZ,10,1 kg,AMECAFE,2012,"August 31st, 2012",MANUEL HERRERA JUAREZ,Bourbon,Washed / Wet,0.13,0,0.0,Green,3,"August 31st, 2013",m,1170.0,1170.0,1170.0,47.830941407315294,52.07203828920501,50.90766054699463,54.72897410968047,44.28308102972176,47.440536443106716,100.0,100.0,100.0,45.753725592772824,49.472178788040985
Arabica,guillermo rojas saldana,Mexico,jamaica,,"finca jamaica, san gabriel mixtepec, juquila, oaxaca",1405818311,,1250,juquila,GUILLERMO ROJAS SALDAÑA,40,1 kg,AMECAFE,2012,"August 30th, 2012",GUILLERMO ROJAS SALDANA,Typica,Washed / Wet,0.12,0,0.0,Green,13,"August 30th, 2013",m,1250.0,1250.0,1250.0,53.78866214870563,52.07203828920501,48.20403928246845,49.065160846663716,47.14497441387748,47.440536443106716,100.0,100.0,100.0,45.753725592772824,49.472178788040985
Arabica,sergio de la vequia bernardi,Mexico,chilcuatla,,cafetalera la cuchilla,1102751473,,1100,veracruz,SERGIO DE LA VEQUIA BERNARDI,250,1 kg,AMECAFE,2012,"July 11th, 2012",SERGIO DE LA VEQUIA BERNARDI,Typica,Washed / Wet,0.11,0,0.0,Green,0,"July 11th, 2013",m,1100.0,1100.0,1100.0,42.16567891292771,52.07203828920501,50.90766054699463,54.72897410968047,44.28308102972176,50.365319144770424,100.0,100.0,100.0,48.024771563238424,49.472178788040985
Arabica,organizaciones de productores de cafe colimense,Mexico,comunidad de canoas,,productos organicos de canoas spr de rl,2671,organizaciones de productores de cafe colimense sa de cv,900,canoas,COOP,250,1 kg,AMECAFE,2012,"April 2nd, 2012",ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE,Typica,Washed / Wet,0.1,0,0.0,Green,3,"April 2nd, 2013",m,900.0,900.0,900.0,44.7917720924768,48.997181171270185,50.90766054699463,51.933800269713245,47.14497441387748,50.365319144770424,100.0,100.0,100.0,48.024771563238424,49.472178788040985
Arabica,nucoffee,Brazil,caxambu,,,002/1251/0183,nucoffee,,,Carmem Lucia Chaves de Brito,84,60 kg,NUCOFFEE,2012,"January 23rd, 2012",NUCOFFEE,Arusha,Natural / Dry,0.12,0,0.0,Green,1,"January 22nd, 2013",m,,,,53.78866214870563,52.07203828920501,50.90766054699463,33.20924064852975,50.311177252127074,53.21046281822518,100.0,100.0,100.0,50.44655423872187,49.472178788040985
Arabica,ipanema coffees,Brazil,fazenda capoeirnha,007/16C,dry mill,002/1660/0105,ipanema coffees,934,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,1.0,Green,5,"August 16th, 2017",m,934.0,934.0,934.0,44.7917720924768,46.284322749496745,53.570342264468884,46.167442201424855,47.14497441387748,50.365319144770424,100.0,100.0,100.0,50.44655423872187,49.07875106917294
Arabica,bismarck castro,Honduras,las cuchillas,118,dry mill,13-111-054,cigrah s.a de c.v,1500,comayagua,Nahun Maldonado,200,69 kg,Instituto Hondureño del Café,2015,"June 9th, 2016",Bismarck Castro,Caturra,Washed / Wet,0.11,0,1.0,Bluish-Green,2,"June 9th, 2017",m,1500.0,1500.0,1500.0,47.830941407315294,48.997181171270185,43.021081554495936,46.167442201424855,50.311177252127074,50.365319144770424,100.0,100.0,100.0,52.99670568463786,49.07875106917294
Arabica,"bencafe, s. a.",Nicaragua,el brigadum - la coronela,017/105/16042,dry mill,16042,"beneficiadora norteña de cafe, s. a. (bencafe)",1000,jinotega,MARCIO ALBERTO RIVERA CASTELLON,275,69 kg,Instituto Hondureño del Café,,"March 15th, 2016","BENCAFE, S. A.",,,0.1,0,0.0,Green,1,"March 15th, 2017",m,1000.0,1000.0,1000.0,47.830941407315294,48.997181171270185,48.20403928246845,46.167442201424855,50.311177252127074,47.440536443106716,100.0,100.0,100.0,50.44655423872187,49.07875106917294
Arabica,langiro farm group,"Tanzania, United Republic Of",langiro farm group,,mbinga,CA058,tawoca,1500-1800,ruvuma,Langiro farm group,30,80 kg,Africa Fine Coffee Association,2015,"November 16th, 2015",Langiro Farm group,Bourbon,Washed / Wet,0.13,1,0.0,Green,6,"November 15th, 2016",m,1500.0,1800.0,1650.0,50.880489189605086,46.284322749496745,50.90766054699463,43.65732305274701,50.311177252127074,47.440536443106716,100.0,100.0,100.0,50.44655423872187,49.07875106917294
Arabica,ipanema coffees,Brazil,rio verde,,ipanema comercial e exportadora sa,002/4177/0164,ipanema coffees,1,south of minas,Ipanema Agrícola SA,320,2 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",Ipanema Coffees,Yellow Bourbon,Natural / Dry,0.0,0,0.0,Green,1,"October 7th, 2016",m,1.0,1.0,1.0,31.372971350549772,52.07203828920501,50.90766054699463,43.65732305274701,61.45847938985257,50.365319144770424,100.0,100.0,100.0,52.99670568463786,49.07875106917294
Arabica,cadexsa,Honduras,bethel,,cadexsa,13-63-206,cadexsa,1350,marcala,Omar Acosta,275,1 kg,Instituto Hondureño del Café,2015,"April 15th, 2015",CADEXSA,Catuai,Washed / Wet,0.11,0,0.0,Green,2,"April 14th, 2016",m,1350.0,1350.0,1350.0,53.78866214870563,48.997181171270185,45.46849261792725,46.167442201424855,53.33947586072594,47.440536443106716,100.0,100.0,100.0,45.753725592772824,49.07875106917294
Arabica,essencecoffee,Guatemala,blue lake,,,11873168,essence coffee,1500,atitlan,,250,69 kg,Blossom Valley International,2014,"March 21st, 2015",EssenceCoffee,Bourbon,Washed / Wet,0.09,0,0.0,Blue-Green,4,"March 20th, 2016",m,1500.0,1500.0,1500.0,44.7917720924768,46.284322749496745,53.570342264468884,49.065160846663716,47.14497441387748,50.365319144770424,100.0,100.0,100.0,48.024771563238424,49.07875106917294
Arabica,j.andrade,Mexico,el pino,,"el pino, cosautlan de carvajal",0,"café andrade, s.a. de c.v.",1100,veracruz,JOSÉ LUIS ANDRADE SANDARA,200,1 kg,AMECAFE,2013,"July 15th, 2014",J.ANDRADE,Other,Washed / Wet,0.12,0,0.0,Green,0,"July 15th, 2015",m,1100.0,1100.0,1100.0,44.7917720924768,43.90740165714778,43.021081554495936,46.167442201424855,44.28308102972176,67.9661507366597,100.0,100.0,100.0,45.753725592772824,49.07875106917294
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,song yue coffee 嵩岳咖啡,,song yue coffee 嵩岳咖啡,,blossom valley宸嶧國際,1200 m,yunlin 雲林縣石壁,Guo Zhang Sheng 郭章盛,60,60 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Other,0.11,0,0.0,Green,0,"December 26th, 2014",m,1200.0,1200.0,1200.0,47.830941407315294,48.997181171270185,53.570342264468884,49.065160846663716,50.311177252127074,50.365319144770424,100.0,100.0,100.0,41.284132496634975,49.07875106917294
Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,,kan tou mountain coffee 崁頭山咖啡館,Taiwan,"red on tree co., ltd.",800 m,"dongshan dist., tainan city 臺南市東山區",Jufeng-Tseng 曾如楓,80,10 kg,Specialty Coffee Association,2012,"May 29th, 2013","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.0,0,0.0,Green,0,"May 29th, 2014",m,800.0,800.0,800.0,53.78866214870563,48.997181171270185,53.570342264468884,38.70492587935448,38.78541871885235,53.21046281822518,100.0,100.0,100.0,52.99670568463786,49.07875106917294
Arabica,saul m. hernandez ramirez,Mexico,el nanchi,,"buenas vista, municipio de san bartolo tutotepec",1702764973,,1144,san bartolo tutotepec,AVILA MARTINEZ ADOLFO,10,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Typica,Washed / Wet,0.15,1,0.0,None,9,"September 27th, 2013",m,1144.0,1144.0,1144.0,47.830941407315294,54.75952926196079,39.27794048470613,49.065160846663716,44.28308102972176,50.365319144770424,100.0,100.0,100.0,55.14568256562615,49.07875106917294
Arabica,salvador caro carrion,Mexico,las truchas,,las truchas,3196666,,1000,altotonga,SALVADOR CARO CARRION,200,1 kg,AMECAFE,2012,"July 11th, 2012",SALVADOR CARO CARRION,Typica,Washed / Wet,0.12,0,0.0,Green,4,"July 11th, 2013",m,1000.0,1000.0,1000.0,47.830941407315294,52.07203828920501,45.46849261792725,49.065160846663716,50.311177252127074,45.1331456701516,100.0,100.0,100.0,50.44655423872187,49.07875106917294
Arabica,sanjava coffee,Indonesia,various,SRAN-Gayo,bener meriah - gayo,,pt. shriya artha nusantara,1300,aceh gayo,Various Farms,2,1 kg,Specialty Coffee Association of Indonesia,2017,"August 3rd, 2017",SanJava Coffee,Bourbon,Washed / Wet,0.15,0,0.0,,3,"August 3rd, 2018",m,1300.0,1300.0,1300.0,47.830941407315294,48.997181171270185,50.90766054699463,46.167442201424855,50.311177252127074,47.440536443106716,100.0,100.0,100.0,45.753725592772824,48.752014051318895
Arabica,ipanema coffees,Brazil,fazenda capoeirnha,007/16B,dry mill,002/1660/0105,ipanema coffees,894,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,1.0,Green,3,"August 16th, 2017",m,894.0,894.0,894.0,44.7917720924768,52.07203828920501,50.90766054699463,49.065160846663716,47.14497441387748,43.021081554495936,100.0,100.0,100.0,50.44655423872187,48.752014051318895
Arabica,ipanema coffees,Brazil,rio verde,,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,1,south of minas,Ipanema Agrícola SA,320,2 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",Ipanema Coffees,Yellow Bourbon,Natural / Dry,0.0,0,0.0,Green,1,"October 7th, 2016",m,1.0,1.0,1.0,39.52621206618049,41.526148015718114,56.20877889695938,51.933800269713245,41.44607852982084,62.80697364481954,100.0,100.0,100.0,43.351437604814556,48.752014051318895
Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,el patalillo,,el patalillo,5-019-0060,"cafetalera internacional cafinter, s.a.",1200-1400 masl,tres rios,JOSE FRANCISCO GONZALEZ,275,350 kg,Specialty Coffee Association of Costa Rica,2015,"April 10th, 2015","CAFETALERA INTERNACIONAL CAFINTER, S.A.",Caturra,Washed / Wet,0.0,0,0.0,Blue-Green,0,"April 9th, 2016",m,1200.0,1400.0,1300.0,56.73472461878255,46.284322749496745,50.90766054699463,41.30451049146193,38.78541871885235,47.440536443106716,100.0,100.0,100.0,55.14568256562615,48.752014051318895
Arabica,balam hinyula,"Tanzania, United Republic Of",ampcg,,dae ltd,4,volcafe/taylorwinch tanzania ltd,1500,kilimanjaro,AMPCG,300,2 kg,Tanzanian Coffee Board,2014,"March 25th, 2015",Balam Hinyula,Bourbon,Washed / Wet,0.12,0,0.0,Green,5,"March 24th, 2016",m,1500.0,1500.0,1500.0,44.7917720924768,43.90740165714778,50.90766054699463,46.167442201424855,50.311177252127074,53.21046281822518,100.0,100.0,100.0,48.024771563238424,48.752014051318895
Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",ngorogoro convenant estate,,ngorogoro convenant estate,C19,ngorogoro convenant estate,1500 - 1700,ngorogoro,Ngorogoro Convenant Estate,1,60 kg,Africa Fine Coffee Association,2014,"January 8th, 2015",Ngorogoro Convenant Estate,Other,Washed / Wet,0.12,0,0.0,Green,3,"January 8th, 2016",m,1500.0,1700.0,1600.0,44.7917720924768,48.997181171270185,53.570342264468884,43.65732305274701,44.28308102972176,50.365319144770424,100.0,100.0,100.0,50.44655423872187,48.752014051318895
Arabica,"ceca, s.a.",Costa Rica,cafetalera aquiares,,cafetalera aquiares,5-025-0101,"ceca,s.a.",1.3,turrialba,Cafetalera Aquiares,150,69 kg,Specialty Coffee Association of Costa Rica,2013,"March 21st, 2014","CECA, S.A.",Caturra,Washed / Wet,0.11,0,0.0,Green,2,"March 21st, 2015",m,13.0,13.0,13.0,50.880489189605086,43.90740165714778,48.20403928246845,43.65732305274701,50.311177252127074,55.58829507324834,100.0,100.0,100.0,45.753725592772824,48.752014051318895
Arabica,"el equimite, cafetal biodinámico",Mexico,"cafetal el equimite, rancho agroecológico",,"cafetal el equimite, rancho agroecológico",0,,1300,coatepec,GIBRAN LEONARDO CERVANTES COVARRUBIAS,35,1 kg,AMECAFE,2012,"September 10th, 2012","El Equimite, Cafetal Biodinámico",Typica,Washed / Wet,0.13,0,0.0,Green,7,"September 10th, 2013",m,1300.0,1300.0,1300.0,44.7917720924768,52.07203828920501,53.570342264468884,43.65732305274701,47.14497441387748,47.440536443106716,100.0,100.0,100.0,48.024771563238424,48.752014051318895
Arabica,rosa aurora falcon fernandez,Mexico,bola de oro,,"coatepec, ver",1104362837,,1250,coatepec,ROSA AURORA FALCON FERNANDEZ,15,1 kg,AMECAFE,2012,"July 26th, 2012",ROSA AURORA FALCON FERNANDEZ,Typica,Washed / Wet,0.11,0,0.0,Green,11,"July 26th, 2013",m,1250.0,1250.0,1250.0,53.78866214870563,48.997181171270185,45.46849261792725,51.933800269713245,47.14497441387748,45.1331456701516,100.0,100.0,100.0,45.753725592772824,48.752014051318895
Arabica,royal base corporation,Vietnam,"apollo co., ltd.",,"apollo co., ltd.",,royal base corporation,1040m,don duong,"Apollo Co., LTd.",1,2 kg,Specialty Coffee Association,2012,"July 23rd, 2012",Royal Base Corporation,Other,Natural / Dry,0.12,0,0.0,Green,2,"July 23rd, 2013",m,1040.0,1040.0,1040.0,53.78866214870563,64.46883241861788,43.021081554495936,35.937624389957904,55.91180052581991,38.91785434304976,100.0,100.0,100.0,48.024771563238424,48.752014051318895
Arabica,sergio de la vequia bernardi,Mexico,tomatlancillo,,cafetalera la cuchilla,1102751467,,1250,veracruz,RAMIRO DE LA VEQUIA BERNARDI,250,1 kg,AMECAFE,2012,"July 11th, 2012",SERGIO DE LA VEQUIA BERNARDI,Typica,Washed / Wet,0.11,0,0.0,Green,1,"July 11th, 2013",m,1250.0,1250.0,1250.0,50.880489189605086,46.284322749496745,45.46849261792725,57.536456087590935,44.28308102972176,47.440536443106716,100.0,100.0,100.0,45.753725592772824,48.752014051318895
Arabica,bismarck castro,Honduras,las moras,47,cigrah s.a de c.v.,13-111-024,cigrah s.a de c.v,1600,el paraíso,Santos Fonseca,275,69 kg,Instituto Hondureño del Café,2017,"June 1st, 2017",Bismarck Castro,Caturra,Washed / Wet,0.12,0,0.0,Green,1,"June 1st, 2018",m,1600.0,1600.0,1600.0,47.830941407315294,48.997181171270185,43.021081554495936,49.065160846663716,50.311177252127074,47.440536443106716,100.0,100.0,100.0,48.024771563238424,48.38268500852647
Arabica,bismarck castro,Honduras,las moras,47,cigrah s.a de c.v.,13-111-024,cigrah s.a de c.v,1600,guinope el paraíso,Santos Fonseca,275,69 kg,Instituto Hondureño del Café,2016,"April 6th, 2017",Bismarck Castro,Caturra,Natural / Dry,0.1,0,1.0,Green,7,"April 6th, 2018",m,1600.0,1600.0,1600.0,47.830941407315294,48.997181171270185,45.46849261792725,43.65732305274701,47.14497441387748,50.365319144770424,100.0,100.0,100.0,50.44655423872187,48.38268500852647
Arabica,ipanema coffees,Brazil,capoeirinha,007/16G,dry mill,002/1660/0105,ipanema coffees,944,south of minas,Ipanema Agricola,230,60 kg,Brazil Specialty Coffee Association,2016,"August 16th, 2016",Ipanema Coffees,Bourbon,Natural / Dry,0.11,0,2.0,Green,3,"August 16th, 2017",m,944.0,944.0,944.0,47.830941407315294,43.90740165714778,50.90766054699463,49.065160846663716,44.28308102972176,47.440536443106716,100.0,100.0,100.0,50.44655423872187,48.38268500852647
Arabica,didas,"Tanzania, United Republic Of",family farm,,,CA006,tawoca,1500-1800,kilimanjaro,Mr & Mrs Didas Mallya,2,80 kg,Africa Fine Coffee Association,2015,"November 16th, 2015",Didas,Other,Washed / Wet,0.13,0,0.0,Green,20,"November 15th, 2016",m,1500.0,1800.0,1650.0,53.78866214870563,43.90740165714778,48.20403928246845,46.167442201424855,47.14497441387748,47.440536443106716,100.0,100.0,100.0,48.024771563238424,48.38268500852647
Arabica,minwook ku,Laos,club green,,club green,105,kettles coffee roasters,1250m,lao p.d.r.,HanYong Choi,1,2 kg,Specialty Coffee Institute of Asia,2015,"November 5th, 2015",Minwook Ku,Other,Washed / Wet,0.12,0,0.0,Blue-Green,0,"November 4th, 2016",m,1250.0,1250.0,1250.0,44.7917720924768,48.997181171270185,45.46849261792725,43.65732305274701,50.311177252127074,50.365319144770424,100.0,100.0,100.0,50.44655423872187,48.38268500852647
Arabica,finca estate,"Tanzania, United Republic Of",finca estate,,finca estate,C42,finca estate,1300- 1400,meru,Finca Estate,1,60 kg,Africa Fine Coffee Association,2014,"December 18th, 2014",Finca Estate,Other,Washed / Wet,0.12,0,0.0,Green,3,"December 18th, 2015",m,1300.0,1400.0,1350.0,44.7917720924768,46.284322749496745,48.20403928246845,51.933800269713245,44.28308102972176,47.440536443106716,100.0,100.0,100.0,50.44655423872187,48.38268500852647
Arabica,afca,Malawi,chikali,,mzuzu coffee coop union,C120,mzuzu coffee planters coop union,2500m,mzuzu,Mzuzu Coffee Coop Union,16,60 kg,Africa Fine Coffee Association,2014,"October 31st, 2014",AFCA,Gesha,Washed / Wet,0.13,0,0.0,Bluish-Green,1,"October 31st, 2015",m,2500.0,2500.0,2500.0,47.830941407315294,46.284322749496745,48.20403928246845,51.933800269713245,44.28308102972176,50.365319144770424,100.0,100.0,100.0,45.753725592772824,48.38268500852647
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"you siang coffee farmtainan, taiwan 台灣台南優香咖啡",,"you siang coffee farmtainan, taiwan 台灣台南優香咖啡",Taiwan,"red on tree co., ltd.",600m,"dongshan dist., tainan city 臺南市東山區",Chen Jin Lin 陳金璘,50,20 kg,Specialty Coffee Association,2013,"July 22nd, 2014","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.09,0,0.0,Green,0,"July 22nd, 2015",m,600.0,600.0,600.0,42.16567891292771,48.997181171270185,43.021081554495936,46.167442201424855,50.311177252127074,45.1331456701516,100.0,100.0,100.0,57.01416981461682,48.38268500852647
Arabica,eric thormaehlen,Costa Rica,various,,coricafe sa,5-0048-0144,coricafe s.a.,1200-1400,central valley,VARIOS,250,1 kg,Specialty Coffee Association of Costa Rica,2013,"June 9th, 2014",Eric Thormaehlen,Catuai,Washed / Wet,0.1,0,0.0,Green,4,"June 9th, 2015",m,1200.0,1400.0,1300.0,47.830941407315294,41.526148015718114,48.20403928246845,43.65732305274701,58.69548950759715,50.365319144770424,100.0,100.0,100.0,45.753725592772824,48.38268500852647
Arabica,beneficio santa rosa,Honduras,bsr,,beneficio santa rosa s.a.,13-123-306,beneficio santa rosa s.a.,1400 m.s.n.m.,occidental,BSR,275,69 kg,Instituto Hondureño del Café,2014,"April 30th, 2014",Beneficio Santa Rosa,Caturra,Washed / Wet,0.11,0,0.0,Green,5,"April 30th, 2015",m,1400.0,1400.0,1400.0,42.16567891292771,43.90740165714778,48.20403928246845,49.065160846663716,50.311177252127074,60.42496563103818,100.0,100.0,100.0,41.284132496634975,48.38268500852647
Arabica,"lin, che-hao krude 林哲豪",Taiwan,gao chun fang 高醇坊,,gao chun fang 高醇坊,Taiwan,"red on tree co., ltd.",600-700 m,"dongshan dist., tainan city 臺南市東山區","Lin Huang, A-Mien 黃阿綿",30,10 kg,Specialty Coffee Association,2012,"June 3rd, 2013","Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,0.12,0,0.0,Bluish-Green,0,"June 3rd, 2014",m,600.0,700.0,650.0,44.7917720924768,52.07203828920501,48.20403928246845,46.167442201424855,65.92884500739828,50.365319144770424,37.093842995122785,100.0,100.0,48.024771563238424,48.38268500852647
